Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000357121.5,4,2,1,2,4,3,3,4,3,1,5,7,3,3,6
ENST00000357122.8,6,1,0,0,4,0,0,4,3,5,0,0,0,2,2
ENST00000357137.9,2,2,0,2,0,3,2,0,0,5,3,7,0,5,7
ENST00000357146.4,10,5,7,7,9,12,4,9,13,18,15,10,2,8,5
ENST00000357156.7,61,110,77,418,207,654,131,496,538,660,581,547,80,525,422
ENST00000357157.10,8,5,5,3,8,0,5,8,3,3,3,0,0,4,0
ENST00000357162.7,1,0,0,3,0,2,0,0,0,3,1,0,0,0,0
ENST00000357164.4,13,10,1,6,10,14,2,7,5,13,15,11,0,11,6
ENST00000357166.11,6,2,2,11,10,10,4,6,5,5,5,1,1,7,6
ENST00000357168.6,0,0,1,1,0,4,3,0,2,4,0,3,0,6,0
ENST00000357172.9,12,7,8,14,28,18,19,12,26,30,38,25,3,12,7
ENST00000357179.10,2,1,2,1,1,0,2,0,0,6,1,2,0,0,0
ENST00000357182.9,1,5,1,1,1,0,1,0,2,2,0,0,0,1,0
ENST00000357186.10,12,15,4,14,13,17,6,21,25,25,14,17,3,11,6
ENST00000357194.10,2,3,0,1,6,2,4,0,1,8,0,2,0,4,3
ENST00000357197.8,31,29,27,53,42,52,34,30,47,62,39,54,6,37,21
ENST00000357206.6,3,4,2,1,0,2,2,1,0,0,2,0,0,0,0
ENST00000357207.8,5,0,0,4,2,1,0,0,5,3,7,3,0,0,3
ENST00000357214.6,85,72,44,93,80,68,76,62,104,100,61,54,10,71,55
ENST00000357219.4,0,0,2,3,4,0,0,0,4,0,0,0,0,0,2
ENST00000357227.9,9,4,5,5,11,17,7,14,17,14,18,6,0,11,8
ENST00000357231.8,3,0,2,1,0,0,0,1,0,1,3,1,3,0,0
ENST00000357235.6,9,9,3,16,13,18,15,8,11,10,9,11,0,17,5
ENST00000357242.10,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
ENST00000357244.7,15,7,6,10,12,6,11,6,11,10,2,0,0,4,4
ENST00000357248.8,1,2,0,0,0,0,0,0,4,3,0,1,1,1,2
ENST00000357254.8,0,2,0,0,0,0,0,4,4,2,0,0,0,0,0
ENST00000357258.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
ENST00000357260.6,3,1,0,2,3,0,1,2,3,3,3,1,0,1,0
ENST00000357266.9,10,30,4,16,18,15,16,3,4,10,5,12,3,3,9
ENST00000357271.9,8,0,0,6,7,3,6,4,4,2,0,2,0,1,2
ENST00000357275.6,0,0,2,3,2,2,2,0,0,5,3,4,1,6,1
ENST00000357276.9,1,0,0,6,3,0,2,0,6,0,1,0,0,5,0
ENST00000357308.9,4,6,3,8,11,9,10,12,5,17,10,16,2,10,6
ENST00000357310.5,0,0,0,3,0,3,0,0,0,2,0,3,0,0,3
ENST00000357311.7,2,0,0,6,3,2,2,0,7,0,6,2,0,4,4
ENST00000357321.9,0,0,0,3,0,5,4,0,6,0,0,3,0,4,0
ENST00000357324.11,9,0,5,0,2,4,0,6,0,4,3,4,0,4,2
ENST00000357325.10,146,63,45,145,87,130,80,116,141,165,120,101,18,121,90
ENST00000357328.8,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0
ENST00000357332.8,10,18,15,45,27,73,26,25,54,50,30,28,4,39,29
ENST00000357337.11,1,2,0,0,0,3,0,2,5,6,3,0,0,0,2
ENST00000357345.7,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
ENST00000357348.10,15,22,11,23,11,42,9,29,37,34,41,20,3,30,34
ENST00000357355.7,2,0,0,0,2,4,1,2,4,0,0,0,0,4,4
ENST00000357360.5,18,14,17,67,44,73,32,77,104,91,118,99,24,116,57
ENST00000357365.8,11,10,0,3,5,0,0,9,5,13,10,6,0,7,10
ENST00000357376.7,82,44,32,79,60,69,52,39,81,84,62,30,10,39,42
ENST00000357384.8,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0
ENST00000357385.7,35,32,26,96,87,157,39,102,179,187,185,188,39,182,154
ENST00000357387.8,2,3,5,8,3,4,0,9,4,14,4,3,0,8,1
ENST00000357388.8,19,21,13,17,34,32,22,8,16,30,20,5,0,17,17
ENST00000357390.8,0,0,0,12,7,2,2,2,3,6,2,0,0,3,5
ENST00000357392.4,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0
ENST00000357394.8,24,25,13,57,39,88,18,64,63,90,66,52,17,51,70
ENST00000357401.3,0,3,1,1,0,0,0,0,0,2,2,0,0,0,1
ENST00000357402.10,27,13,19,24,23,17,12,14,27,19,22,13,3,15,8
ENST00000357419.9,2,0,0,0,3,8,0,3,5,0,4,1,0,0,0
ENST00000357428.5,3,0,5,7,0,0,6,0,0,17,6,2,0,8,0
ENST00000357429.10,35,23,20,29,32,35,24,25,39,60,29,18,4,22,12
ENST00000357430.8,5,9,2,8,2,2,5,5,8,6,4,6,1,4,4
ENST00000357443.2,5,4,4,3,1,2,1,3,6,2,2,5,0,1,3
ENST00000357447.7,8,15,4,9,6,19,18,4,20,11,12,9,2,12,8
ENST00000357460.7,3,2,0,2,6,2,7,0,8,10,0,4,0,3,4
ENST00000357464.4,7,6,1,4,8,2,4,2,2,0,1,5,0,3,2
ENST00000357466.6,26,27,20,14,32,27,28,30,53,51,42,38,3,20,21
ENST00000357472.7,7,19,8,29,11,19,10,21,34,20,27,11,1,14,7
ENST00000357475.9,5,14,7,18,9,18,18,8,14,19,9,9,2,17,10
ENST00000357479.10,0,2,2,3,7,5,0,0,4,3,5,0,0,0,2
ENST00000357480.9,33,27,15,54,37,29,18,19,61,35,30,22,6,32,23
ENST00000357481.6,12,16,4,19,12,34,14,12,21,26,24,10,4,18,18
ENST00000357484.10,4,3,0,1,3,3,2,2,5,3,3,5,0,5,3
ENST00000357485.8,0,3,4,4,5,9,5,2,3,4,0,5,0,8,9
ENST00000357489.7,4,0,1,2,4,2,2,1,0,4,2,0,0,0,1
ENST00000357491.10,0,0,0,0,0,2,1,6,0,0,0,0,0,0,5
ENST00000357495.5,6,4,3,11,2,3,4,2,5,7,0,0,0,5,3
ENST00000357500.5,12,12,13,55,18,80,12,76,91,96,77,58,21,110,81
ENST00000357503.3,9,8,2,13,9,10,10,11,11,11,13,8,4,10,7
ENST00000357505.10,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0
ENST00000357512.3,2,0,0,5,4,1,0,2,2,4,0,2,0,0,0
ENST00000357517.6,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0
ENST00000357519.9,37,21,11,49,18,70,12,63,67,71,78,66,18,58,50
ENST00000357520.8,3,4,5,2,3,0,6,0,4,2,2,4,0,1,2
ENST00000357529.7,2,0,0,2,2,4,2,3,8,7,2,0,0,6,4
ENST00000357537.4,0,0,3,0,4,6,3,3,2,4,6,0,0,0,0
ENST00000357540.8,0,0,0,1,6,0,1,2,0,3,10,0,0,0,0
ENST00000357558.9,19,10,6,7,9,12,4,13,9,8,3,6,0,5,7
ENST00000357559.9,18,23,18,54,25,39,19,32,51,45,38,28,6,29,20
ENST00000357563.4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
ENST00000357573.10,11,0,2,0,1,6,3,5,2,2,4,5,5,2,0
ENST00000357574.7,0,1,2,2,5,1,0,0,3,3,2,3,0,3,1
ENST00000357575.8,16,6,6,8,5,5,1,5,18,10,9,6,0,6,3
ENST00000357582.3,3,2,2,5,0,0,0,0,2,4,2,0,0,11,0
ENST00000357585.4,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0
ENST00000357586.7,34,35,12,37,35,35,27,61,62,67,72,35,4,49,44
ENST00000357590.9,0,0,0,0,2,1,0,0,0,0,0,0,0,4,0
ENST00000357591.3,2,1,0,2,0,1,0,0,0,1,3,0,0,0,1
ENST00000357596.7,2,2,0,5,0,0,0,4,2,6,0,5,0,7,3
ENST00000357602.7,24,22,2,12,21,16,17,16,20,39,25,24,4,34,18
ENST00000357604.10,3,9,2,7,9,14,3,12,3,4,6,13,2,6,8
ENST00000357606.7,2,2,0,5,4,5,4,4,5,7,5,5,0,2,2
ENST00000357607.6,33,18,24,29,19,12,7,31,48,58,25,22,10,22,32
ENST00000357613.8,3,2,0,5,5,3,1,0,4,0,9,3,0,3,2
ENST00000357618.10,3,0,0,0,0,5,0,3,0,3,2,0,0,5,0
ENST00000357628.8,4,0,0,0,0,0,0,0,5,0,3,0,0,1,0
ENST00000357631.6,1,0,3,4,5,0,0,0,5,0,0,0,0,0,1
ENST00000357635.10,2,5,4,16,5,0,5,2,8,3,6,5,0,4,5
ENST00000357637.10,0,2,1,0,0,2,0,0,3,9,2,0,0,0,0
ENST00000357641.10,4,7,1,2,3,5,0,2,4,7,0,3,0,0,0
ENST00000357649.6,22,16,8,19,21,9,4,24,17,41,13,2,0,18,3
ENST00000357650.9,5,9,2,0,17,6,7,3,5,4,7,7,3,2,8
ENST00000357654.9,2,0,3,6,0,2,2,1,2,2,0,0,0,4,0
ENST00000357668.2,11,12,6,13,6,7,9,11,10,9,6,10,0,12,10
ENST00000357674.9,4,2,2,8,7,11,2,0,3,4,3,7,0,4,0
ENST00000357681.10,11,5,15,7,15,11,6,7,6,6,9,7,3,2,6
ENST00000357692.6,6,2,0,4,4,2,4,9,5,19,6,5,0,9,1
ENST00000357702.9,4,4,3,6,7,7,0,3,4,0,7,0,0,5,2
ENST00000357710.8,3,0,0,3,0,2,2,0,2,3,2,3,1,2,3
ENST00000357714.5,9,5,4,7,3,6,7,4,13,3,5,4,1,1,4
ENST00000357720.9,5,3,0,10,16,15,0,7,7,9,3,2,0,2,2
ENST00000357731.10,3,8,5,8,6,13,4,0,5,5,7,3,0,1,0
ENST00000357732.8,82,49,32,76,69,78,58,37,81,89,65,37,10,50,36
ENST00000357736.9,3,6,2,8,3,10,6,6,17,3,9,2,1,5,4
ENST00000357743.9,3,1,1,9,4,18,6,8,10,14,9,11,3,8,5
ENST00000357749.7,0,2,0,1,0,1,5,0,0,2,0,0,0,0,2
ENST00000357750.9,44,50,40,38,46,53,52,44,68,105,49,28,14,27,29
ENST00000357758.3,0,0,0,0,0,2,0,1,0,3,0,2,0,5,0
ENST00000357760.6,0,0,2,0,0,0,2,4,5,4,5,3,2,0,0
ENST00000357765.7,5,6,5,26,8,26,11,27,33,24,24,13,6,24,23
ENST00000357769.4,0,0,0,0,4,1,1,2,3,0,1,0,0,0,0
ENST00000357783.6,0,4,0,1,0,1,2,0,3,1,0,0,1,0,0
ENST00000357785.10,10,11,3,12,5,10,5,2,5,3,6,2,0,0,4
ENST00000357790.5,948,878,566,1321,1127,1631,888,1176,1696,1877,1637,1398,231,1306,996
ENST00000357796.8,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0
ENST00000357797.9,5,0,0,0,0,0,0,0,0,6,0,7,0,0,2
ENST00000357799.9,4,3,1,0,2,4,2,2,0,6,3,1,0,3,0
ENST00000357802.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
ENST00000357811.8,6,0,3,3,3,3,0,1,3,0,3,0,0,0,2
ENST00000357814.8,6,8,1,8,6,6,0,1,4,16,8,2,3,8,13
ENST00000357847.9,3,4,4,7,7,14,3,9,6,14,4,4,4,4,5
ENST00000357849.9,19,24,12,34,21,48,18,33,40,50,32,21,12,41,28
ENST00000357852.3,0,0,0,0,1,3,1,0,4,4,0,0,0,1,0
ENST00000357854.7,0,0,0,0,5,4,0,1,6,0,0,1,0,0,2
ENST00000357857.14,10,8,3,6,6,2,6,1,3,7,1,4,2,5,2
ENST00000357864.6,0,0,0,3,4,8,1,0,2,3,0,2,0,0,0
ENST00000357865.6,96,52,35,70,69,95,57,44,71,94,66,50,9,49,55
ENST00000357866.4,16,14,15,9,16,5,13,0,0,1,0,0,0,0,0
ENST00000357867.8,87,54,41,84,67,65,42,82,118,110,83,45,9,55,37
ENST00000357869.8,2,5,0,7,0,0,0,6,7,4,3,5,0,8,3
ENST00000357871.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
ENST00000357877.7,1,2,0,2,2,2,0,0,0,4,4,3,0,0,2
ENST00000357880.8,0,0,0,0,0,7,2,0,0,1,0,0,0,1,0
ENST00000357886.8,6,2,0,0,2,6,2,9,4,7,5,4,0,3,4
ENST00000357890.9,16,6,6,16,11,13,18,13,26,12,30,12,0,15,13
ENST00000357895.9,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
ENST00000357896.7,3,7,8,21,14,66,12,44,68,73,66,60,11,54,68
ENST00000357898.3,3,0,0,8,4,4,4,0,2,6,2,3,0,0,0
ENST00000357899.9,0,6,3,4,4,6,2,4,1,0,2,0,0,1,0
ENST00000357901.5,0,0,0,2,1,0,0,1,0,0,1,0,0,1,1
ENST00000357903.7,78,54,35,65,76,58,71,43,62,71,48,38,8,41,24
ENST00000357917.4,2,3,3,8,3,5,3,4,5,3,1,2,0,5,4
ENST00000357943.9,4,2,0,2,4,0,4,0,5,0,0,4,0,0,3
ENST00000357949.5,19,9,7,23,16,23,14,13,35,30,18,5,2,8,8
ENST00000357955.6,3,3,2,7,3,0,1,2,9,8,4,4,0,3,4
ENST00000357967.9,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0
ENST00000357970.7,11,0,3,0,6,3,5,0,10,5,1,4,0,5,2
ENST00000357971.7,17,21,24,122,56,199,45,104,142,142,152,119,32,140,134
ENST00000357977.5,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0
ENST00000357980.9,28,32,19,40,31,33,24,35,44,50,42,39,5,50,26
ENST00000357984.7,6,4,4,3,1,4,3,3,6,2,1,3,0,1,2
ENST00000357988.9,1,0,5,2,0,0,0,0,0,2,2,3,0,0,0
ENST00000357992.9,9,9,6,16,11,11,7,15,12,8,12,4,3,17,10
ENST00000357996.4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
ENST00000357997.10,5,10,8,11,9,7,10,6,6,14,7,11,0,1,8
ENST00000357998.10,4,0,0,5,2,2,2,0,0,13,0,1,0,0,0
ENST00000358005.7,5,1,4,3,0,7,0,4,4,6,14,4,0,4,5
ENST00000358007.7,13,8,12,26,12,23,4,13,20,21,12,9,2,14,18
ENST00000358008.7,4,1,3,8,6,4,3,6,8,5,2,4,0,6,2
ENST00000358010.5,0,1,0,1,1,2,0,1,1,3,2,0,0,0,0
ENST00000358011.8,0,0,1,1,1,2,0,2,0,3,0,0,1,1,1
ENST00000358015.8,20,27,15,33,39,35,26,28,32,46,50,14,6,28,19
ENST00000358022.6,0,2,4,5,2,0,2,11,2,2,2,2,0,1,4
ENST00000358029.8,6,0,3,0,4,6,0,1,1,7,7,1,0,3,3
ENST00000358030.6,0,0,1,1,4,0,2,0,2,0,0,0,0,1,0
ENST00000358039.9,0,0,0,0,0,1,0,0,3,0,0,4,0,5,2
ENST00000358043.5,55,27,13,55,38,44,18,39,65,74,43,41,14,42,35
ENST00000358053.3,0,0,0,0,0,2,0,0,4,0,2,0,0,0,2
ENST00000358056.8,5,11,9,11,14,13,14,13,11,3,3,10,2,9,12
ENST00000358064.3,0,0,0,0,0,0,2,2,1,2,5,2,3,1,3
ENST00000358065.5,0,0,2,4,2,5,0,0,4,5,3,0,0,2,0
ENST00000358067.5,0,0,0,2,0,5,4,3,5,2,4,2,1,8,5
ENST00000358075.11,11,7,12,13,8,13,8,8,21,17,12,11,0,8,5
ENST00000358077.9,1,0,2,0,2,0,0,5,0,5,2,2,0,0,5
ENST00000358079.8,0,7,1,8,8,10,4,2,6,9,4,5,0,4,8
ENST00000358102.8,0,9,0,0,0,0,9,0,4,0,0,0,0,2,0
ENST00000358129.8,32,24,20,30,24,19,14,15,32,34,24,17,7,22,17
ENST00000358130.7,0,0,0,5,0,2,2,2,1,1,0,0,2,2,3
ENST00000358131.5,7,5,7,14,10,17,9,31,52,35,29,27,5,36,29
ENST00000358133.5,2,1,0,4,0,1,0,7,6,0,2,1,0,0,0
ENST00000358141.6,4,0,2,5,5,0,2,0,7,0,0,0,0,0,1
ENST00000358147.8,1,0,0,0,0,0,0,3,1,0,0,0,0,2,3
ENST00000358149.8,0,4,0,0,0,2,2,2,4,5,13,2,0,2,2
ENST00000358154.8,28,16,15,31,17,23,18,24,19,26,22,18,5,18,16
ENST00000358156.7,70,26,38,62,48,35,38,22,74,66,46,32,9,46,36
ENST00000358157.3,3,1,1,4,3,7,3,0,2,6,1,0,0,0,1
ENST00000358160.9,0,4,2,5,0,7,2,3,5,2,3,1,1,4,0
ENST00000358161.9,16,11,8,12,21,6,9,10,25,21,20,10,3,12,9
ENST00000358170.6,6,1,3,7,9,9,5,9,6,5,6,6,0,0,2
ENST00000358171.8,106,73,59,122,90,75,95,116,162,163,118,99,15,90,105
ENST00000358173.8,38,17,20,34,18,14,11,3,15,28,17,6,0,7,7
ENST00000358181.8,23,9,12,22,16,20,19,27,16,25,22,17,5,21,11
ENST00000358186.6,1,1,0,0,4,1,1,1,4,2,2,0,0,0,2
ENST00000358187.2,1,4,4,3,5,19,7,3,3,0,4,4,0,6,1
ENST00000358201.9,11,0,2,0,0,6,3,5,2,2,4,5,4,2,0
ENST00000358204.9,7,5,2,6,1,2,3,6,13,13,20,4,1,6,1
ENST00000358207.9,0,2,0,5,2,0,0,2,11,0,3,0,0,0,0
ENST00000358208.9,0,0,0,1,0,1,1,0,2,0,0,0,0,1,2
ENST00000358214.9,6,4,0,1,1,1,3,3,7,3,2,0,0,1,0
ENST00000358215.8,2,2,0,0,2,2,0,2,0,0,0,0,0,0,0
ENST00000358220.5,0,0,1,0,4,0,0,3,2,0,2,3,0,1,1
ENST00000358227.5,44,64,55,206,122,370,83,252,362,392,351,347,46,340,255
ENST00000358230.8,21,30,20,101,46,178,29,146,142,130,151,123,24,147,102
ENST00000358232.11,3,3,5,4,3,9,1,8,8,6,3,7,0,6,3
ENST00000358234.5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENST00000358242.6,3,2,4,5,5,4,1,0,4,6,0,6,0,0,2
ENST00000358252.8,16,13,6,13,18,18,11,21,12,26,24,19,4,16,19
ENST00000358273.9,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0
ENST00000358278.7,35,34,24,47,37,67,31,48,75,74,60,53,14,55,41
ENST00000358290.9,10,4,1,9,5,14,8,4,14,10,9,8,0,2,9
ENST00000358293.7,2,0,1,2,4,0,1,1,3,4,0,3,0,2,0
ENST00000358296.11,0,0,0,5,4,9,3,4,6,3,6,6,0,3,0
ENST00000358298.6,4,2,7,2,0,3,3,7,3,0,9,3,0,3,3
ENST00000358299.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
ENST00000358301.7,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0
ENST00000358303.9,14,5,5,8,5,3,6,4,19,6,4,5,0,5,5
ENST00000358307.6,4,1,2,0,2,1,2,3,2,4,0,0,0,0,0
ENST00000358308.7,8,4,0,6,8,5,5,8,15,6,2,2,2,2,7
ENST00000358314.12,8,8,2,6,6,14,5,14,9,9,10,5,2,8,9
ENST00000358334.9,32,18,13,40,21,23,26,19,60,61,42,31,9,30,12
ENST00000358335.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ENST00000358337.10,5,3,4,7,2,5,3,4,7,10,5,5,5,6,7
ENST00000358344.8,52,41,25,42,50,38,48,36,53,52,42,36,5,43,43
ENST00000358350.9,10,7,7,7,3,8,5,8,11,16,8,4,0,4,3
ENST00000358355.5,0,0,0,0,0,0,2,2,0,2,0,0,0,4,0
ENST00000358358.9,1,0,0,4,0,1,0,0,2,2,3,0,0,0,0
ENST00000358359.8,4,0,2,10,2,7,5,2,1,7,1,3,0,5,3
ENST00000358365.7,0,0,2,2,0,2,3,0,0,2,1,0,0,3,2
ENST00000358367.8,11,3,7,21,5,10,7,2,5,3,6,3,0,9,0
ENST00000358369.8,4,3,3,7,0,3,0,0,3,8,0,2,0,5,0
ENST00000358372.8,4,12,6,10,7,10,3,3,8,9,5,8,0,2,9
ENST00000358377.7,3,2,0,0,0,2,2,0,0,2,0,0,0,0,0
ENST00000358387.9,10,15,7,13,18,22,22,30,29,55,38,15,6,31,16
ENST00000358395.11,1,0,1,2,1,1,0,1,0,5,0,0,0,2,0
ENST00000358402.8,7,8,5,9,8,16,5,17,23,15,13,7,3,12,7
ENST00000358406.10,20,10,11,56,29,106,24,86,103,99,94,80,25,97,83
ENST00000358409.7,8,8,9,3,14,4,3,5,6,10,6,10,0,9,5
ENST00000358410.8,2,6,0,0,4,0,0,0,3,0,2,0,0,0,0
ENST00000358431.8,21,4,5,7,8,9,8,4,7,2,10,8,2,6,7
ENST00000358432.8,18,16,19,21,26,24,11,12,37,19,17,13,2,15,15
ENST00000358435.9,1191,1352,1113,4011,2295,4835,1749,5075,7045,7449,6641,6879,1104,6351,4814
ENST00000358438.6,11,22,10,43,13,40,25,42,20,32,36,29,9,44,26
ENST00000358441.6,1,0,3,3,2,0,0,2,0,0,3,0,0,0,0
ENST00000358442.4,1,1,0,2,6,0,0,0,0,0,0,1,0,0,2
ENST00000358455.4,1,0,2,6,5,6,0,1,0,2,0,2,0,0,0
ENST00000358460.8,1,1,1,4,0,6,4,0,6,4,3,3,0,2,1
ENST00000358461.6,7,12,6,20,11,12,5,10,21,9,11,2,0,6,2
ENST00000358464.11,2,4,0,5,4,12,3,6,17,14,8,6,8,9,7
ENST00000358465.7,1,1,1,0,8,0,0,0,3,6,2,3,1,0,0
ENST00000358472.3,0,2,1,1,4,3,0,0,1,0,1,1,0,1,0
ENST00000358476.7,4,7,3,0,2,5,11,2,5,4,7,0,0,1,0
ENST00000358485.8,2,6,2,18,4,27,3,22,37,31,26,26,7,22,12
ENST00000358491.9,0,0,0,0,0,2,0,1,0,0,2,0,0,1,1
ENST00000358502.10,14,11,5,10,14,9,8,5,27,14,7,14,6,23,11
ENST00000358514.9,16,17,15,82,28,97,27,68,113,107,94,106,15,119,94
ENST00000358517.6,5,1,2,2,7,0,6,8,16,11,6,3,0,2,3
ENST00000358523.9,0,0,1,0,0,2,4,1,1,3,0,0,2,4,3
ENST00000358527.6,0,0,0,4,4,1,0,0,0,0,1,0,0,0,2
ENST00000358528.9,21,17,9,24,20,23,29,10,34,27,28,21,4,14,11
ENST00000358531.9,8,4,0,6,8,5,5,8,15,6,2,2,2,2,7
ENST00000358536.8,0,4,0,0,7,2,0,3,3,0,2,0,0,0,0
ENST00000358537.7,55,44,40,87,46,53,32,38,84,68,64,35,11,35,26
ENST00000358544.7,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0
ENST00000358546.3,0,2,1,0,1,0,3,6,18,10,3,9,2,8,6
ENST00000358548.4,23,29,16,23,23,27,25,24,51,49,30,25,5,26,17
ENST00000358550.6,0,2,0,0,0,0,0,3,13,3,3,0,0,0,0
ENST00000358572.10,28,16,11,68,46,95,19,47,70,86,96,84,16,86,66
ENST00000358575.9,0,0,1,3,1,0,1,4,1,1,0,0,1,0,0
ENST00000358577.7,5,3,6,0,6,6,2,3,5,6,11,0,0,5,2
ENST00000358580.9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENST00000358595.10,16,7,4,3,6,12,6,9,16,11,5,8,3,12,2
ENST00000358597.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENST00000358598.6,19,8,8,15,22,12,13,13,9,15,11,3,3,5,7
ENST00000358602.9,11,5,5,11,7,3,4,6,4,13,4,0,0,3,4
ENST00000358604.7,1,0,3,3,2,10,2,9,7,10,19,10,0,15,6
ENST00000358607.11,14,8,6,7,14,6,14,9,21,25,11,6,4,7,6
ENST00000358615.9,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
ENST00000358625.4,10,12,9,7,7,17,4,0,16,15,12,11,4,3,4
ENST00000358635.7,5,2,1,0,3,5,10,1,2,5,0,2,0,2,0
ENST00000358637.4,1,3,1,1,4,1,0,0,1,0,0,0,0,1,0
ENST00000358647.5,3,0,3,0,0,3,0,0,1,4,1,2,0,0,0
ENST00000358649.8,0,0,0,0,4,0,2,3,5,1,4,2,0,0,3
ENST00000358654.2,7,0,0,8,10,4,4,3,8,5,5,7,0,6,5
ENST00000358655.8,33,22,11,31,32,27,18,38,59,50,39,24,9,32,22
ENST00000358656.9,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
ENST00000358657.7,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
ENST00000358658.8,5,4,2,2,3,1,0,2,3,3,1,2,0,0,3
ENST00000358662.9,0,0,0,2,0,1,0,0,2,0,0,1,0,0,0
ENST00000358664.9,8,7,6,14,9,16,9,20,27,22,15,13,4,23,16
ENST00000358666.7,890,1155,935,3237,1976,4142,1524,3598,4971,4924,4769,4675,748,4328,3313
ENST00000358675.6,1,4,0,3,5,0,1,1,0,3,1,0,0,0,0
ENST00000358677.9,8,3,4,5,4,13,4,3,16,4,7,1,2,13,2
ENST00000358678.7,16,20,12,118,45,196,28,98,111,137,130,113,31,143,144
ENST00000358681.8,4,4,6,2,2,2,2,3,8,7,2,3,1,3,3
ENST00000358689.9,1,4,1,0,3,1,3,5,6,2,1,4,1,5,2
ENST00000358691.10,2,0,4,8,0,5,6,1,1,0,3,5,0,0,0
ENST00000358694.10,4,2,5,5,2,6,2,7,4,9,12,10,0,3,6
ENST00000358697.6,2,1,0,0,0,2,2,0,0,4,1,0,0,0,0
ENST00000358701.10,0,1,0,9,2,4,4,4,4,3,4,4,0,4,0
ENST00000358704.4,6,4,4,0,2,6,2,2,2,0,5,2,0,0,4
ENST00000358711.7,0,2,0,2,6,2,4,8,6,7,6,7,0,3,4
ENST00000358713.7,3,8,8,25,15,14,12,15,12,17,19,11,1,6,9
ENST00000358715.3,3,2,1,11,4,10,6,3,10,5,4,3,2,5,1
ENST00000358716.8,4,2,2,3,6,0,2,3,9,9,3,0,0,1,2
ENST00000358726.6,4,2,2,1,1,10,2,9,4,7,3,2,1,5,7
ENST00000358731.9,0,0,0,0,4,0,0,3,0,6,5,0,0,0,1
ENST00000358738.3,0,1,2,0,5,0,2,2,0,2,3,0,2,2,0
ENST00000358739.5,0,0,0,2,2,13,1,5,0,1,12,1,0,5,5
ENST00000358743.5,10,7,4,13,13,16,5,8,16,10,13,6,0,4,13
ENST00000358746.7,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0
ENST00000358747.10,3,2,0,0,2,0,0,2,4,2,0,0,0,0,0
ENST00000358752.4,0,0,0,2,0,4,1,1,3,0,1,1,0,0,0
ENST00000358755.5,7,5,3,8,5,10,0,10,19,0,0,10,0,4,0
ENST00000358757.5,1,1,0,6,1,4,4,8,9,10,7,7,0,4,5
ENST00000358763.7,2,2,4,0,1,0,1,0,0,0,0,0,0,0,1
ENST00000358768.6,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2
ENST00000358771.5,11,13,20,16,18,11,10,14,13,13,19,9,2,14,13
ENST00000358776.7,9,6,3,14,11,2,16,6,6,14,5,5,1,4,6
ENST00000358779.9,0,0,2,1,0,1,2,4,5,5,4,3,2,0,1
ENST00000358780.10,0,0,3,0,0,3,2,2,2,0,5,2,0,0,0
ENST00000358784.11,2,0,0,2,1,2,3,2,3,4,2,0,0,0,0
ENST00000358788.10,0,0,1,3,1,3,0,1,0,0,1,0,0,1,1
ENST00000358791.9,0,2,3,0,0,0,0,2,4,3,4,0,0,3,0
ENST00000358794.9,35,48,35,81,56,81,48,52,86,116,54,75,11,71,50
ENST00000358807.8,5,3,6,0,6,6,2,3,5,6,11,0,0,5,2
ENST00000358808.6,7,6,0,9,5,6,4,2,5,5,4,3,0,6,8
