gene_id,transcript_id,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4
ENSG00000108963,ENST00000571710.6,8,4,7,11,21,19,20
ENSG00000108963,ENST00000572214.6,5,3,2,11,11,17,14
ENSG00000108963,ENST00000572248.2,8,6,4,6,15,14,7
ENSG00000108963,ENST00000572684.2,9,7,8,11,18,22,13
ENSG00000108963,ENST00000575162.2,6,9,6,8,16,23,9
ENSG00000108963,ENST00000575667.6,6,5,7,7,14,15,10
ENSG00000108963,ENST00000607788.2,4,6,4,4,13,8,10
ENSG00000108963,ENST00000674200.2,6,5,4,4,13,22,11
ENSG00000108984,ENST00000359094.7,2,7,0,0,6,0,0
ENSG00000108984,ENST00000586641.5,0,0,0,0,0,0,0
ENSG00000108984,ENST00000589647.5,2,7,0,0,6,0,0
ENSG00000108984,ENST00000590474.7,2,7,0,0,6,0,0
ENSG00000108984,ENST00000591445.1,0,0,0,0,0,0,0
ENSG00000108984,ENST00000592348.1,2,7,1,0,6,1,0
ENSG00000109016,ENST00000346603.4,0,2,3,4,13,7,0
ENSG00000109016,ENST00000395511.8,0,2,3,4,14,7,0
ENSG00000109016,ENST00000578426.5,0,2,3,2,7,3,0
ENSG00000109016,ENST00000579303.5,0,2,3,4,14,7,0
ENSG00000109016,ENST00000582161.5,0,0,0,0,0,0,0
ENSG00000109016,ENST00000583388.1,0,2,3,2,7,2,1
ENSG00000109046,ENST00000262394.7,28,9,15,19,24,35,32
ENSG00000109046,ENST00000348811.6,25,9,15,17,21,30,30
ENSG00000109046,ENST00000427287.6,0,0,0,0,0,7,2
ENSG00000109046,ENST00000467843.6,29,10,15,20,25,38,31
ENSG00000109046,ENST00000487603.5,0,0,0,0,0,0,0
ENSG00000109046,ENST00000578312.5,6,0,1,2,0,6,3
ENSG00000109046,ENST00000579733.5,2,0,0,0,0,4,0
ENSG00000109046,ENST00000581089.1,2,1,0,0,1,3,0
ENSG00000109046,ENST00000581185.5,4,0,0,3,3,5,2
ENSG00000109046,ENST00000581440.5,4,0,0,3,3,8,0
ENSG00000109046,ENST00000582208.1,0,0,1,0,0,0,0
ENSG00000109046,ENST00000583096.1,0,0,0,0,0,0,0
ENSG00000109046,ENST00000583193.5,2,0,0,1,0,4,0
ENSG00000109046,ENST00000583742.1,4,0,0,2,0,4,3
ENSG00000109046,ENST00000583786.5,0,0,1,0,2,8,0
ENSG00000109046,ENST00000584354.1,2,0,0,0,3,10,4
ENSG00000109062,ENST00000262613.10,6,3,2,6,9,14,8
ENSG00000109062,ENST00000413388.2,6,3,2,5,9,14,8
ENSG00000109062,ENST00000581356.1,6,3,2,5,9,14,8
ENSG00000109062,ENST00000583369.5,6,3,2,5,9,14,8
ENSG00000109063,ENST00000579928.2,0,0,1,0,0,0,0
ENSG00000109065,ENST00000357814.8,6,8,1,1,3,16,8
ENSG00000109065,ENST00000579837.1,0,0,0,1,0,1,0
ENSG00000109065,ENST00000580301.5,6,7,0,0,3,16,6
ENSG00000109065,ENST00000581136.5,0,0,0,0,0,0,0
ENSG00000109065,ENST00000582168.5,0,0,0,0,0,0,0
ENSG00000109065,ENST00000582524.5,0,0,0,0,1,0,0
ENSG00000109065,ENST00000583834.5,3,1,0,0,0,2,4
ENSG00000109066,ENST00000335464.10,5,6,4,8,4,5,4
ENSG00000109066,ENST00000417024.6,5,5,3,6,3,4,4
ENSG00000109066,ENST00000578764.5,0,0,0,0,2,0,0
ENSG00000109066,ENST00000582330.2,6,6,3,8,3,5,4
ENSG00000109066,ENST00000582773.5,5,5,3,6,3,4,4
ENSG00000109066,ENST00000584171.1,0,1,1,2,0,1,0
ENSG00000109066,ENST00000584246.1,0,0,1,0,2,0,0
ENSG00000109072,ENST00000226218.9,0,0,0,0,1,0,1
ENSG00000109072,ENST00000542029.1,0,0,0,0,0,0,0
ENSG00000109079,ENST00000226225.7,6,13,5,7,11,15,14
ENSG00000109079,ENST00000544907.6,6,11,4,4,7,4,13
ENSG00000109079,ENST00000578158.5,0,0,0,0,0,2,0
ENSG00000109079,ENST00000582302.2,0,0,0,0,0,2,0
ENSG00000109079,ENST00000583213.1,6,11,4,4,7,4,13
ENSG00000109083,ENST00000322326.12,0,0,0,0,2,3,3
ENSG00000109083,ENST00000357896.7,3,7,9,44,68,73,64
ENSG00000109083,ENST00000395418.8,2,6,7,45,70,73,64
ENSG00000109083,ENST00000577498.1,0,0,0,0,0,3,3
ENSG00000109083,ENST00000578009.5,2,1,1,2,5,4,3
ENSG00000109083,ENST00000578122.5,0,0,0,0,2,3,3
ENSG00000109083,ENST00000578547.1,0,0,0,0,1,3,3
ENSG00000109083,ENST00000578985.5,0,0,0,0,2,3,3
ENSG00000109083,ENST00000579419.5,0,0,3,1,2,2,2
ENSG00000109083,ENST00000580357.1,1,0,1,0,2,0,0
ENSG00000109083,ENST00000582797.5,0,0,0,0,1,0,1
ENSG00000109083,ENST00000583796.1,1,2,0,2,5,5,8
ENSG00000109083,ENST00000585089.5,1,7,6,51,82,81,82
ENSG00000109083,ENST00000585313.5,0,4,3,43,66,68,62
ENSG00000109083,ENST00000588477.5,3,1,5,3,6,8,5
ENSG00000109084,ENST00000226230.8,27,24,14,45,48,51,57
ENSG00000109084,ENST00000336687.6,22,15,5,15,10,18,18
ENSG00000109084,ENST00000582113.1,0,1,0,2,4,1,2
ENSG00000109084,ENST00000582384.1,24,16,5,15,9,17,16
ENSG00000109084,ENST00000583381.5,25,18,5,15,12,18,17
ENSG00000109089,ENST00000337231.5,11,10,2,5,17,18,12
ENSG00000109099,ENST00000312280.9,2,3,1,9,13,6,9
ENSG00000109099,ENST00000395936.7,0,0,0,0,0,2,0
ENSG00000109099,ENST00000395938.7,1,2,5,10,10,13,10
ENSG00000109099,ENST00000426385.4,0,0,0,0,0,1,0
ENSG00000109099,ENST00000494511.7,5,2,2,15,13,9,9
ENSG00000109099,ENST00000580497.1,0,0,0,0,0,0,0
ENSG00000109099,ENST00000580584.3,6,2,3,13,9,9,10
ENSG00000109099,ENST00000612492.5,3,3,2,8,12,10,7
ENSG00000109099,ENST00000643451.2,2,2,3,11,16,5,11
ENSG00000109099,ENST00000644020.1,0,0,0,1,3,2,2
ENSG00000109099,ENST00000674651.1,1,0,0,0,2,1,0
ENSG00000109099,ENST00000674673.1,3,2,3,12,15,12,15
ENSG00000109099,ENST00000674707.1,0,0,0,0,0,0,0
ENSG00000109099,ENST00000674868.1,0,0,0,0,2,0,0
ENSG00000109099,ENST00000674871.1,0,3,2,6,3,4,4
ENSG00000109099,ENST00000674947.1,0,0,0,0,1,2,2
ENSG00000109099,ENST00000675197.1,0,1,0,0,0,0,0
ENSG00000109099,ENST00000675350.1,0,0,0,0,2,0,0
ENSG00000109099,ENST00000675551.1,3,3,1,8,16,10,13
ENSG00000109099,ENST00000675808.1,1,3,4,7,7,7,6
ENSG00000109099,ENST00000675819.1,5,3,2,11,15,11,8
ENSG00000109099,ENST00000675854.1,4,1,0,11,10,7,6
ENSG00000109099,ENST00000675950.1,1,1,1,4,6,6,6
ENSG00000109099,ENST00000676002.1,2,5,2,9,13,10,10
ENSG00000109099,ENST00000676161.1,0,1,0,0,0,1,2
ENSG00000109099,ENST00000676221.1,0,1,3,2,7,5,3
ENSG00000109099,ENST00000676329.1,3,4,1,9,7,15,5
ENSG00000109103,ENST00000301032.8,7,2,4,7,13,4,8
ENSG00000109103,ENST00000335765.9,7,2,4,7,13,4,8
ENSG00000109103,ENST00000444148.1,3,0,0,0,0,0,0
ENSG00000109103,ENST00000470125.5,6,2,4,7,13,3,7
ENSG00000109103,ENST00000484980.5,8,2,4,7,13,4,7
ENSG00000109103,ENST00000487844.1,3,0,0,0,0,0,0
ENSG00000109103,ENST00000581945.1,3,0,0,0,0,0,0
ENSG00000109107,ENST00000226253.9,0,3,0,0,3,4,0
ENSG00000109107,ENST00000395319.7,1,3,0,0,3,4,1
ENSG00000109107,ENST00000395321.6,0,3,0,0,3,4,0
ENSG00000109111,ENST00000314616.11,13,14,18,22,21,31,27
ENSG00000109111,ENST00000347486.8,3,9,11,21,10,17,15
ENSG00000109111,ENST00000577939.1,0,0,0,0,0,0,0
ENSG00000109111,ENST00000581510.1,1,1,3,12,6,9,12
ENSG00000109111,ENST00000581908.1,0,1,2,0,0,0,0
ENSG00000109111,ENST00000583340.1,0,0,0,1,0,0,0
ENSG00000109111,ENST00000583972.1,0,0,0,1,0,0,0
ENSG00000109111,ENST00000584312.1,0,0,0,0,0,1,0
ENSG00000109111,ENST00000585230.1,0,0,3,1,0,0,0
ENSG00000109113,ENST00000301043.10,8,4,4,16,23,16,11
ENSG00000109113,ENST00000353676.9,0,0,0,0,0,0,0
ENSG00000109113,ENST00000395243.7,10,7,8,12,14,8,7
ENSG00000109113,ENST00000395245.9,12,1,9,15,18,15,15
ENSG00000109113,ENST00000415040.6,12,2,9,7,16,11,9
ENSG00000109113,ENST00000419712.7,0,0,0,1,0,0,1
ENSG00000109113,ENST00000422279.6,0,1,1,0,1,1,3
ENSG00000109113,ENST00000430132.6,0,0,0,0,0,0,0
ENSG00000109113,ENST00000436730.7,0,0,0,0,0,0,0
ENSG00000109113,ENST00000450529.5,5,5,8,8,11,13,12
ENSG00000109113,ENST00000453384.7,11,0,10,3,14,5,3
ENSG00000109113,ENST00000474704.1,0,0,0,0,1,0,1
ENSG00000109113,ENST00000483554.1,0,0,0,3,0,0,0
ENSG00000109113,ENST00000484161.5,10,4,11,6,14,9,3
ENSG00000109113,ENST00000582934.1,0,0,0,0,0,0,0
ENSG00000109113,ENST00000625712.2,8,2,8,3,15,6,4
ENSG00000109113,ENST00000636154.2,0,0,0,4,0,0,0
ENSG00000109113,ENST00000636513.1,0,0,0,3,0,0,0
ENSG00000109113,ENST00000636772.1,0,0,0,3,0,0,0
ENSG00000109118,ENST00000332830.9,1,2,0,2,0,1,0
ENSG00000109118,ENST00000483934.5,0,0,0,0,0,0,0
ENSG00000109118,ENST00000577226.5,0,4,0,2,0,2,0
ENSG00000109118,ENST00000582436.5,0,0,0,0,0,0,0
ENSG00000109118,ENST00000583524.5,0,1,0,0,0,0,0
ENSG00000109133,ENST00000264452.9,6,3,4,1,5,4,7
ENSG00000109133,ENST00000504986.6,9,6,6,3,16,8,15
ENSG00000109133,ENST00000508448.5,6,3,4,3,7,5,9
ENSG00000109133,ENST00000513558.1,0,0,0,0,0,0,0
ENSG00000109133,ENST00000513702.5,6,3,4,3,6,5,9
ENSG00000109171,ENST00000264313.11,0,0,0,4,4,10,9
ENSG00000109171,ENST00000505131.1,0,0,0,0,0,0,0
ENSG00000109180,ENST00000264312.12,6,13,6,19,41,25,30
ENSG00000109180,ENST00000381473.7,7,14,3,20,33,25,23
ENSG00000109180,ENST00000396448.6,9,16,6,10,21,17,19
ENSG00000109180,ENST00000425583.6,12,7,6,6,22,9,7
ENSG00000109180,ENST00000444354.6,8,10,6,10,23,21,21
ENSG00000109180,ENST00000502972.1,4,7,5,10,25,10,11
ENSG00000109180,ENST00000507546.5,0,0,0,0,0,0,0
ENSG00000109180,ENST00000508293.5,8,10,2,9,27,13,9
ENSG00000109180,ENST00000508996.5,0,0,0,0,0,0,0
ENSG00000109180,ENST00000509122.5,11,12,7,9,20,1,4
ENSG00000109180,ENST00000509164.5,0,0,1,0,0,1,0
ENSG00000109180,ENST00000509664.5,0,0,0,1,0,0,0
ENSG00000109180,ENST00000509963.5,0,0,0,1,0,0,0
ENSG00000109180,ENST00000510824.5,0,0,0,0,0,0,0
ENSG00000109180,ENST00000511102.5,0,0,0,1,0,3,1
ENSG00000109180,ENST00000511662.5,0,0,0,1,0,0,0
ENSG00000109180,ENST00000512981.5,0,0,0,0,0,0,0
ENSG00000109180,ENST00000513391.2,12,10,5,5,20,17,9
ENSG00000109180,ENST00000513641.5,0,0,0,1,0,0,0
ENSG00000109184,ENST00000334635.10,2,0,3,3,2,8,0
ENSG00000109184,ENST00000381441.7,2,0,1,4,4,8,1
ENSG00000109184,ENST00000451288.6,2,0,0,2,6,8,0
ENSG00000109184,ENST00000477560.5,0,0,0,1,4,4,0
ENSG00000109184,ENST00000502930.5,0,0,0,0,0,0,0
ENSG00000109184,ENST00000504113.5,0,0,0,1,0,4,1
ENSG00000109184,ENST00000504661.1,0,0,0,1,0,0,0
ENSG00000109184,ENST00000505634.5,3,0,0,3,5,3,0
ENSG00000109184,ENST00000506673.5,0,0,0,0,0,0,0
ENSG00000109184,ENST00000507659.5,2,0,1,1,0,3,0
ENSG00000109184,ENST00000507741.5,2,0,0,3,2,8,0
ENSG00000109184,ENST00000508257.5,3,0,0,3,3,4,0
ENSG00000109184,ENST00000509068.5,0,0,0,0,0,0,0
ENSG00000109184,ENST00000509376.5,2,0,1,2,3,5,1
ENSG00000109184,ENST00000510518.1,0,0,0,0,0,0,0
ENSG00000109184,ENST00000510808.1,2,1,0,3,3,4,0
ENSG00000109184,ENST00000511675.5,0,0,0,0,0,4,0
ENSG00000109184,ENST00000512199.5,3,0,0,1,2,5,1
ENSG00000109184,ENST00000513800.5,0,0,2,0,0,4,0
ENSG00000109189,ENST00000441222.8,0,0,3,5,1,7,2
ENSG00000109189,ENST00000451218.6,1,1,3,3,0,6,2
ENSG00000109189,ENST00000503060.5,0,0,0,2,0,3,0
ENSG00000109189,ENST00000514536.5,0,0,0,2,0,3,0
ENSG00000109193,ENST00000226444.4,4,5,2,3,2,7,0
ENSG00000109205,ENST00000396094.6,0,0,0,0,0,0,1
ENSG00000109205,ENST00000683306.1,0,0,0,0,0,0,0
ENSG00000109208,ENST00000226460.5,0,0,0,0,3,0,0
ENSG00000109220,ENST00000263921.8,6,2,5,4,11,10,10
ENSG00000109220,ENST00000509678.1,0,0,0,0,0,0,0
ENSG00000109220,ENST00000512964.5,0,0,1,0,0,1,1
ENSG00000109255,ENST00000264218.7,0,0,0,0,1,0,0
ENSG00000109255,ENST00000505262.5,0,0,0,0,0,0,0
ENSG00000109255,ENST00000511469.5,0,0,0,0,0,0,0
ENSG00000109265,ENST00000505410.1,0,0,2,0,0,0,0
ENSG00000109265,ENST00000682029.1,0,1,0,3,0,1,0
ENSG00000109270,ENST00000226522.8,6,3,4,10,10,22,3
ENSG00000109270,ENST00000499666.7,6,3,4,14,21,27,9
ENSG00000109270,ENST00000515100.1,3,1,2,1,3,3,3
ENSG00000109272,ENST00000226524.4,0,1,6,2,0,1,0
ENSG00000109320,ENST00000226574.9,2,6,0,4,1,6,2
ENSG00000109320,ENST00000394820.8,2,1,0,4,4,9,3
ENSG00000109320,ENST00000505458.5,1,1,0,2,2,8,4
ENSG00000109320,ENST00000507079.6,0,3,0,4,4,9,2
ENSG00000109320,ENST00000509165.2,0,2,0,3,3,5,5
ENSG00000109320,ENST00000600343.5,3,3,0,6,4,6,3
ENSG00000109320,ENST00000652569.1,0,4,0,3,3,9,4
ENSG00000109320,ENST00000652619.1,1,4,0,4,0,8,4
ENSG00000109320,ENST00000697794.1,4,6,0,2,2,7,2
ENSG00000109320,ENST00000697799.1,3,6,0,5,3,9,5
ENSG00000109320,ENST00000697801.1,0,1,1,3,2,9,5
ENSG00000109320,ENST00000698233.1,4,5,0,2,3,5,3
ENSG00000109323,ENST00000505239.1,0,1,0,1,1,3,1
ENSG00000109323,ENST00000507358.1,1,1,1,0,2,2,0
ENSG00000109323,ENST00000514430.5,2,0,2,0,2,6,3
ENSG00000109323,ENST00000642252.1,0,0,0,0,0,2,0
ENSG00000109323,ENST00000644159.1,2,0,2,0,2,7,4
ENSG00000109323,ENST00000644545.1,0,0,0,0,0,3,0
ENSG00000109323,ENST00000645348.1,0,0,0,0,0,3,0
ENSG00000109323,ENST00000646311.1,0,0,0,0,0,3,0
ENSG00000109323,ENST00000646727.1,2,0,2,0,2,3,4
ENSG00000109323,ENST00000647097.2,2,0,2,0,0,6,4
ENSG00000109332,ENST00000321805.11,0,5,3,19,29,37,21
ENSG00000109332,ENST00000338145.7,3,6,1,2,3,11,2
ENSG00000109332,ENST00000343106.9,25,16,8,31,30,26,34
ENSG00000109332,ENST00000349311.12,3,2,0,2,7,13,0
ENSG00000109332,ENST00000350435.11,2,5,0,2,5,2,3
ENSG00000109332,ENST00000357194.10,1,1,0,0,3,6,2
ENSG00000109332,ENST00000394801.8,70,67,50,53,85,98,84
ENSG00000109332,ENST00000394803.9,69,54,45,38,64,79,66
ENSG00000109332,ENST00000394804.6,72,67,54,74,106,106,97
ENSG00000109332,ENST00000453744.7,74,55,52,53,85,102,70
ENSG00000109332,ENST00000502404.5,0,0,0,0,0,0,0
ENSG00000109332,ENST00000502563.5,1,0,0,0,1,2,2
ENSG00000109332,ENST00000502690.5,1,4,0,2,4,8,2
ENSG00000109332,ENST00000503282.1,0,0,0,0,0,0,2
ENSG00000109332,ENST00000503418.5,4,10,2,4,4,5,3
ENSG00000109332,ENST00000503742.5,1,2,2,8,10,24,11
ENSG00000109332,ENST00000504211.5,2,2,0,2,0,2,3
ENSG00000109332,ENST00000505009.5,1,2,0,0,0,0,0
ENSG00000109332,ENST00000505207.5,1,1,0,1,3,0,0
ENSG00000109332,ENST00000505307.5,0,0,0,0,0,2,0
ENSG00000109332,ENST00000507845.5,0,0,0,0,1,1,0
ENSG00000109332,ENST00000508238.5,0,0,0,0,0,0,0
ENSG00000109332,ENST00000508249.1,1,0,0,0,0,2,3
ENSG00000109332,ENST00000508474.5,24,14,8,16,22,21,18
ENSG00000109332,ENST00000508476.5,0,0,0,0,0,0,0
ENSG00000109332,ENST00000508635.5,0,0,0,0,0,0,0
ENSG00000109332,ENST00000508818.5,1,0,0,0,0,2,0
ENSG00000109332,ENST00000508974.5,0,0,0,0,0,1,2
ENSG00000109332,ENST00000510129.5,0,0,0,0,0,1,2
ENSG00000109332,ENST00000513098.5,0,0,0,0,1,2,3
ENSG00000109332,ENST00000514755.5,1,0,0,0,0,2,0
ENSG00000109332,ENST00000618836.4,64,47,51,40,71,75,57
ENSG00000109339,ENST00000641022.1,5,8,20,5,5,8,9
ENSG00000109339,ENST00000641080.1,5,10,21,4,4,7,12
ENSG00000109339,ENST00000641858.1,0,0,0,0,0,0,1
ENSG00000109339,ENST00000642136.1,4,8,23,5,5,7,9
ENSG00000109381,ENST00000358635.7,5,2,1,1,0,5,0
ENSG00000109381,ENST00000379549.7,5,2,0,0,0,5,0
ENSG00000109381,ENST00000379550.5,5,2,0,0,0,5,0
ENSG00000109381,ENST00000394235.6,5,2,0,0,0,5,0
ENSG00000109381,ENST00000510408.5,0,0,0,0,1,0,0
ENSG00000109381,ENST00000511006.1,0,0,0,0,0,0,0
ENSG00000109381,ENST00000512627.1,0,0,0,0,0,0,1
ENSG00000109381,ENST00000515489.1,0,0,0,0,0,0,0
ENSG00000109381,ENST00000686138.1,5,2,0,0,1,5,0
ENSG00000109390,ENST00000394223.2,587,735,522,2092,3010,3167,2780
ENSG00000109390,ENST00000394225.6,443,585,414,1659,2346,2453,2265
ENSG00000109390,ENST00000394228.5,567,729,525,2134,3032,3138,2782
ENSG00000109390,ENST00000503453.5,428,552,384,1501,2115,2308,2035
ENSG00000109390,ENST00000503997.5,2,0,1,10,6,6,5
ENSG00000109390,ENST00000505036.5,564,706,512,1873,2785,2844,2546
ENSG00000109390,ENST00000507764.1,2,0,0,0,0,0,0
ENSG00000109390,ENST00000513022.5,2,0,0,2,0,0,0
ENSG00000109390,ENST00000539002.5,569,711,523,1940,2885,2907,2557
ENSG00000109390,ENST00000539387.5,559,734,519,2091,2995,3077,2808
ENSG00000109390,ENST00000544855.5,551,703,514,1946,2859,2908,2592
ENSG00000109390,ENST00000676245.1,2,1,0,4,0,0,0
ENSG00000109436,ENST00000442267.3,5,2,7,2,3,8,0
ENSG00000109445,ENST00000262990.9,7,0,4,7,5,12,11
ENSG00000109445,ENST00000506302.1,0,0,0,0,0,2,2
ENSG00000109445,ENST00000507532.5,0,0,0,0,0,2,4
ENSG00000109445,ENST00000514826.5,14,14,11,44,45,48,60
ENSG00000109445,ENST00000515453.5,1,0,1,1,1,2,2
ENSG00000109452,ENST00000262992.9,1,2,0,0,3,0,0
ENSG00000109452,ENST00000508116.5,0,0,1,0,2,0,0
ENSG00000109452,ENST00000513000.5,0,2,0,0,3,0,0
ENSG00000109458,ENST00000262994.9,6,0,0,2,6,1,0
ENSG00000109458,ENST00000262995.9,6,0,0,3,6,2,0
ENSG00000109458,ENST00000505913.5,6,0,0,2,6,2,0
ENSG00000109458,ENST00000511109.1,6,0,0,2,6,0,0
ENSG00000109458,ENST00000512843.1,6,1,0,2,6,0,1
ENSG00000109458,ENST00000514639.6,6,0,0,2,6,0,0
ENSG00000109466,ENST00000226725.11,0,0,3,2,3,3,3
ENSG00000109466,ENST00000421009.6,0,0,3,2,3,2,3
ENSG00000109466,ENST00000506761.1,0,1,2,2,2,2,0
ENSG00000109466,ENST00000506824.5,0,0,3,0,3,3,2
ENSG00000109466,ENST00000509028.1,0,0,3,1,3,2,3
ENSG00000109466,ENST00000514860.5,0,0,3,2,3,3,3
ENSG00000109466,ENST00000538127.5,0,0,0,2,1,3,3
ENSG00000109472,ENST00000402744.9,1,0,0,1,0,0,0
ENSG00000109472,ENST00000511992.1,0,0,0,0,0,0,0
ENSG00000109475,ENST00000394665.5,1103,1190,942,15400,20122,22212,21085
ENSG00000109475,ENST00000394667.8,1080,1173,928,14714,19255,21240,20176
ENSG00000109475,ENST00000502534.5,1072,1173,926,14706,19241,21230,20170
ENSG00000109475,ENST00000503574.1,3,1,0,8,13,12,14
ENSG00000109475,ENST00000504231.1,366,246,230,222,386,450,332
ENSG00000109475,ENST00000506397.5,870,861,688,8883,11901,13020,12395
ENSG00000109501,ENST00000226760.5,12,9,3,3,9,9,2
ENSG00000109501,ENST00000503569.5,7,2,0,0,2,3,0
ENSG00000109501,ENST00000506362.2,6,2,0,0,2,3,0
ENSG00000109501,ENST00000507765.1,8,8,3,4,7,10,1
ENSG00000109501,ENST00000673991.1,10,6,2,3,7,8,2
ENSG00000109501,ENST00000682275.1,9,6,3,4,8,9,1
ENSG00000109501,ENST00000683395.1,8,8,2,4,8,10,2
ENSG00000109501,ENST00000684087.1,10,3,0,3,9,7,0
ENSG00000109511,ENST00000359299.8,2,0,0,0,0,0,0
ENSG00000109511,ENST00000507278.5,2,0,0,0,0,0,0
ENSG00000109519,ENST00000264954.5,33,27,13,64,106,134,95
ENSG00000109519,ENST00000504920.5,23,19,12,58,94,111,80
ENSG00000109519,ENST00000509696.5,9,3,3,3,10,7,5
ENSG00000109519,ENST00000514056.1,0,0,0,1,0,0,0
ENSG00000109519,ENST00000706688.1,33,27,13,64,105,134,96
ENSG00000109519,ENST00000706689.1,27,13,6,7,21,34,15
ENSG00000109519,ENST00000706690.1,2,1,0,1,0,0,0
ENSG00000109534,ENST00000226796.7,29,16,13,11,34,50,26
ENSG00000109534,ENST00000394631.7,28,16,13,11,32,49,25
ENSG00000109534,ENST00000503671.2,0,0,1,0,0,3,3
ENSG00000109534,ENST00000506840.5,0,0,0,0,1,4,5
ENSG00000109536,ENST00000226798.9,11,22,9,42,82,79,101
ENSG00000109536,ENST00000505327.1,1,6,3,4,5,6,1
ENSG00000109536,ENST00000507103.1,1,0,0,2,1,3,3
ENSG00000109536,ENST00000524583.5,0,0,0,0,1,0,0
ENSG00000109536,ENST00000531991.6,0,0,0,0,0,0,0
ENSG00000109536,ENST00000533157.5,0,0,0,0,1,0,0
ENSG00000109536,ENST00000711580.1,0,1,1,1,6,8,8
ENSG00000109536,ENST00000711581.1,1,2,1,1,0,2,0
ENSG00000109572,ENST00000347613.9,15,9,11,11,11,32,14
ENSG00000109572,ENST00000360642.7,15,9,11,11,11,32,14
ENSG00000109572,ENST00000507875.6,10,9,10,9,9,25,12
ENSG00000109572,ENST00000513761.6,15,9,11,11,11,32,14
ENSG00000109576,ENST00000337664.9,0,0,0,0,1,0,0
ENSG00000109576,ENST00000353187.6,0,0,1,0,0,0,0
ENSG00000109576,ENST00000507375.5,0,0,0,0,0,0,0
ENSG00000109586,ENST00000265000.9,4,0,1,0,8,8,2
ENSG00000109586,ENST00000505308.6,4,0,1,0,8,8,2
ENSG00000109586,ENST00000512285.5,2,0,0,0,0,0,0
ENSG00000109586,ENST00000515862.1,2,0,1,0,6,7,2
ENSG00000109606,ENST00000336812.5,25,15,9,14,19,30,17
ENSG00000109606,ENST00000503562.1,2,0,2,0,0,0,0
ENSG00000109606,ENST00000504279.1,0,0,0,0,0,0,0
ENSG00000109606,ENST00000508032.5,24,13,9,9,19,30,11
ENSG00000109606,ENST00000508368.1,0,0,0,0,0,0,0
ENSG00000109606,ENST00000510645.5,0,0,0,0,0,0,0
ENSG00000109606,ENST00000512903.1,24,13,9,9,19,30,11
ENSG00000109606,ENST00000513036.5,24,12,9,8,18,29,10
ENSG00000109606,ENST00000513092.1,0,1,0,1,0,0,3
ENSG00000109618,ENST00000358971.7,0,0,0,0,1,0,0
ENSG00000109618,ENST00000382103.7,0,0,1,0,0,0,0
ENSG00000109618,ENST00000680824.1,0,0,0,0,0,0,0
ENSG00000109618,ENST00000681071.1,0,0,0,0,0,0,0
ENSG00000109618,ENST00000681374.1,0,0,0,0,0,0,1
ENSG00000109618,ENST00000681640.1,0,0,0,0,0,0,0
ENSG00000109618,ENST00000681948.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000437508.7,0,0,1,0,0,0,0
ENSG00000109654,ENST00000441616.6,0,0,0,0,0,0,0
ENSG00000109654,ENST00000674718.1,2,0,1,0,0,0,0
ENSG00000109654,ENST00000674769.1,0,0,1,0,0,0,0
ENSG00000109654,ENST00000674847.1,1,0,0,0,0,0,0
ENSG00000109654,ENST00000674874.1,0,0,1,0,0,0,0
ENSG00000109654,ENST00000674876.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000674896.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000674976.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675019.1,0,0,0,0,0,0,2
ENSG00000109654,ENST00000675049.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675136.1,0,1,1,0,0,0,0
ENSG00000109654,ENST00000675159.1,1,0,0,0,0,0,0
ENSG00000109654,ENST00000675210.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675293.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675312.1,0,0,0,0,0,0,2
ENSG00000109654,ENST00000675340.1,0,0,0,0,0,0,1
ENSG00000109654,ENST00000675343.1,1,1,0,0,0,0,0
ENSG00000109654,ENST00000675412.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675425.1,0,0,0,0,0,1,0
ENSG00000109654,ENST00000675492.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675611.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675673.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000675710.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675738.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000675744.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000675745.1,0,0,0,0,0,0,1
ENSG00000109654,ENST00000675780.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000675782.1,0,0,0,0,0,0,1
ENSG00000109654,ENST00000675783.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000675977.1,1,0,0,0,0,0,0
ENSG00000109654,ENST00000676169.1,0,0,0,0,0,0,1
ENSG00000109654,ENST00000676191.1,0,0,0,0,0,0,0
ENSG00000109654,ENST00000676224.1,0,1,0,0,0,0,0
ENSG00000109654,ENST00000676291.1,0,0,1,0,0,0,0
ENSG00000109654,ENST00000676305.1,0,0,1,0,0,1,1
ENSG00000109654,ENST00000676335.1,0,0,0,0,0,0,0
