gene_id	gene_name	feature_id	sample02	sample03	sample04	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20
MSTRG.2358	MSTRG.2358	ENST00000485209.6	0	2	1	3	7	5	4	0	6	4	2	4	2	4	3
MSTRG.9031	MSTRG.9031	ENST00000676533.1	0	5	0	4	2	2	4	6	0	7	0	4	0	4	2
MSTRG.13496	MSTRG.13496	ENST00000262962.12	3	3	5	4	9	6	4	5	10	10	3	6	2	2	3
MSTRG.2029	MSTRG.2029	ENST00000472765.6	0	3	0	2	1	3	4	0	0	9	3	2	0	0	0
MSTRG.9031	MSTRG.9031	MSTRG.9031.3	0	5	0	3	2	6	4	7	1	11	0	2	0	4	2
MSTRG.13007	MSTRG.13007	ENST00000269141.8	17	7	2	5	6	13	4	34	21	30	16	18	1	19	5
MSTRG.2358	MSTRG.2358	ENST00000643231.1	3	3	4	14	7	33	4	25	33	45	19	22	1	17	23
ENSG00000276072.2	AATF	ENST00000631470.1	3	4	3	3	3	0	4	2	2	4	3	2	0	0	4
MSTRG.2026	MSTRG.2026	MSTRG.2026.3	8	7	3	4	7	5	4	2	8	11	5	7	1	2	0
MSTRG.9031	MSTRG.9031	ENST00000676906.1	0	5	0	4	2	4	4	7	0	12	0	2	0	4	2
MSTRG.2252	MSTRG.2252	ENST00000703049.1	5	1	4	5	5	7	4	6	9	18	13	10	4	7	4
MSTRG.2358	MSTRG.2358	ENST00000533373.6	2	2	2	1	5	5	4	1	4	4	1	4	0	5	2
ENSG00000243009.6	RPP21	ENST00000439797.2	2	2	1	11	4	15	4	9	13	13	10	19	3	14	6
MSTRG.22791	MSTRG.22791	ENST00000265087.9	5	3	3	6	3	11	4	8	7	6	8	5	1	2	3
MSTRG.13029	MSTRG.13029	MSTRG.13029.13	6	3	3	4	4	3	4	3	2	0	10	4	0	0	4
MSTRG.13419	MSTRG.13419	ENST00000357066.8	7	19	6	11	13	4	4	6	22	17	4	8	0	4	3
MSTRG.13029	MSTRG.13029	MSTRG.13029.14	6	3	3	4	4	3	4	3	2	0	6	4	0	0	4
MSTRG.7102	MSTRG.7102	ENST00000714051.1	2	1	1	4	1	11	4	8	8	12	6	9	1	2	6
ENSG00000204209.13	DAXX	ENST00000374542.10	8	5	7	23	15	15	4	17	25	26	22	22	3	19	24
ENSG00000237649.8	KIFC1	ENST00000428849.7	3	6	3	10	9	9	4	5	8	8	1	3	0	1	1
MSTRG.7104	MSTRG.7104	ENST00000361654.8	7	6	0	9	5	7	4	2	6	5	4	4	0	6	7
ENSG00000163382.13	NAXE	ENST00000680004.1	2	3	4	3	7	19	4	33	39	39	26	24	6	22	15
ENSG00000163382.13	NAXE	ENST00000681523.1	2	3	4	3	6	13	4	40	44	43	26	24	6	20	12
MSTRG.13489	MSTRG.13489	ENST00000262971.3	12	2	4	4	9	8	4	6	6	11	2	2	0	6	4
ENSG00000163382.13	NAXE	ENST00000681922.1	0	5	2	3	3	1	4	2	6	3	1	0	0	1	0
ENSG00000112514.18	CUTA	ENST00000488478.5	6	4	1	4	2	3	4	2	5	7	4	7	0	3	4
ENSG00000225890.10	HLA-DQA1	ENST00000476192.5	11	6	8	8	7	4	4	4	1	1	2	1	4	1	0
MSTRG.13042		ENST00000521273.1	1	6	2	7	3	15	4	2	12	10	8	11	1	4	5
MSTRG.7104	MSTRG.7104	ENST00000358808.6	9	6	0	8	5	7	4	2	5	5	4	4	0	6	8
MSTRG.13029	MSTRG.13029	ENST00000577999.1	6	3	3	4	4	3	4	2	2	0	3	4	0	0	4
MSTRG.13029	MSTRG.13029	ENST00000257190.9	6	3	3	5	4	3	4	3	3	0	9	4	0	0	4
MSTRG.7054		ENST00000548551.5	5	10	2	5	4	0	4	4	7	17	7	8	2	6	2
MSTRG.23007		ENST00000710437.1	3	1	0	0	13	5	4	2	8	4	3	9	0	6	8
ENSG00000204713.11	TRIM27	ENST00000377199.4	4	3	1	5	2	5	4	2	10	7	5	1	1	3	6
ENSG00000005700.15	IBTK	ENST00000505222.5	2	2	3	2	6	0	4	4	7	1	2	1	0	2	0
MSTRG.6909		ENST00000541050.5	5	4	4	3	4	5	4	6	10	19	2	2	2	4	5
MSTRG.22850	MSTRG.22850	MSTRG.22850.3	3	0	1	2	2	1	4	3	0	5	4	4	0	3	5
MSTRG.22401	MSTRG.22401	ENST00000678771.1	16	6	4	8	10	17	4	18	14	19	7	8	4	5	11
MSTRG.22850	MSTRG.22850	ENST00000474052.5	3	0	0	2	2	0	4	2	1	7	4	3	0	3	5
MSTRG.13344	MSTRG.13344	ENST00000690830.1	2	7	0	10	4	10	4	10	11	17	9	21	1	8	21
MSTRG.9970	MSTRG.9970	ENST00000567383.7	3	3	3	6	3	14	4	6	7	10	7	12	3	6	7
MSTRG.13344	MSTRG.13344	MSTRG.13344.3	3	3	0	8	3	15	4	8	18	19	8	17	1	6	18
MSTRG.9393	MSTRG.9393	MSTRG.9393.9	1	6	2	5	3	7	4	3	5	10	2	9	3	8	2
MSTRG.9270		ENST00000496627.5	2	1	3	3	2	0	4	0	3	7	2	4	0	0	2
ENSG00000282725.1	CORO7	ENST00000614702.4	5	2	4	10	3	9	4	5	4	14	3	6	0	8	4
MSTRG.9270		ENST00000494490.2	0	2	2	4	3	2	4	0	3	6	4	4	0	0	3
MSTRG.9270		ENST00000380557.4	1	1	2	1	3	0	4	0	3	5	2	5	0	0	2
MSTRG.9970	MSTRG.9970	ENST00000711347.1	3	4	3	4	7	1	4	5	2	8	2	2	0	4	5
MSTRG.13344	MSTRG.13344	ENST00000590292.6	1	8	0	8	6	6	4	9	14	16	10	21	1	12	20
MSTRG.23877	MSTRG.23877	ENST00000608295.5	4	4	0	0	0	2	4	4	4	5	3	3	0	6	3
MSTRG.9273		ENST00000558384.1	0	0	0	0	4	2	4	0	0	0	0	0	0	0	0
MSTRG.9970	MSTRG.9970	ENST00000711330.1	0	3	2	4	6	3	4	2	2	5	2	4	1	2	4
MSTRG.9270		ENST00000380568.7	0	2	2	3	1	1	4	0	1	8	5	4	0	0	2
MSTRG.22401	MSTRG.22401	ENST00000297156.4	11	6	6	8	10	18	4	17	15	19	8	7	4	3	10
MSTRG.22850	MSTRG.22850	ENST00000489262.5	3	0	0	2	2	0	4	3	0	7	5	3	0	3	5
MSTRG.22904		ENST00000467288.6	6	5	2	7	7	5	4	5	7	11	3	2	0	6	2
MSTRG.12685	MSTRG.12685	MSTRG.12685.3	10	6	4	7	13	11	4	7	8	16	10	6	0	11	11
MSTRG.2567	MSTRG.2567	MSTRG.2567.5	3	0	0	0	2	5	4	6	4	6	3	0	2	1	0
MSTRG.22904		ENST00000380815.5	6	5	3	8	7	5	4	5	7	11	4	2	0	5	3
ENSG00000203706.9	SERTAD4-AS1	ENST00000475406.5	14	4	2	8	4	2	4	0	6	3	10	5	1	9	5
MSTRG.9602	MSTRG.9602	ENST00000559494.1	5	0	5	6	5	3	4	1	6	4	6	5	1	2	6
MSTRG.12685	MSTRG.12685	MSTRG.12685.2	10	5	4	10	11	16	4	14	15	23	19	12	3	17	15
MSTRG.22406	MSTRG.22406	MSTRG.22406.2	2	2	3	11	2	2	4	7	4	5	3	0	1	1	4
MSTRG.22904		ENST00000530927.5	6	5	3	8	7	5	4	5	7	11	4	2	0	5	2
MSTRG.28693		ENST00000430077.6	4	2	2	8	1	0	4	6	5	2	8	2	0	2	2
MSTRG.22904		ENST00000486793.5	6	5	2	7	7	5	4	5	7	11	3	2	0	5	2
MSTRG.28693		ENST00000253122.10	4	2	2	8	0	3	4	6	5	2	8	2	0	2	2
MSTRG.1853		ENST00000476970.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
MSTRG.22401	MSTRG.22401	ENST00000676928.1	11	6	3	7	7	8	4	9	10	6	6	6	0	2	2
ENSG00000184009.13	ACTG1	ENST00000575087.5	14	8	3	8	7	7	4	8	15	7	9	7	1	7	4
MSTRG.13378	MSTRG.13378	MSTRG.13378.2	10	3	0	3	5	2	4	2	4	5	9	6	1	5	3
MSTRG.13369		ENST00000438103.6	3	3	2	1	7	4	4	5	12	1	4	5	3	7	5
MSTRG.7574	MSTRG.7574	ENST00000681145.1	4	5	6	12	6	12	4	11	22	18	16	11	8	15	3
MSTRG.23766		ENST00000499860.6	4	0	4	7	1	6	4	4	8	8	7	4	1	8	12
MSTRG.2569		ENST00000367001.5	3	2	2	2	12	6	4	6	11	3	6	3	0	2	3
MSTRG.22391	MSTRG.22391	ENST00000395009.3	2	1	1	3	2	6	4	5	1	8	1	3	0	0	3
ENSG00000147394.20	ZNF185	ENST00000695776.1	4	3	1	0	1	0	4	0	0	2	1	0	0	2	0
MSTRG.23921	MSTRG.23921	ENST00000479213.1	0	0	2	5	0	0	4	2	0	2	2	4	0	0	0
MSTRG.9304		ENST00000558052.1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	2
MSTRG.9304		ENST00000560695.1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	2
MSTRG.7180		ENST00000671775.2	9	6	0	4	11	4	4	3	13	15	6	0	0	7	0
ENSG00000227317.6	DDAH2	ENST00000437889.6	6	8	2	13	7	16	4	9	6	5	5	6	1	6	9
MSTRG.2188		ENST00000367816.5	3	1	0	7	1	1	4	2	2	0	2	3	0	1	0
ENSG00000227317.6	DDAH2	ENST00000430482.5	5	1	1	7	5	6	4	2	8	4	3	6	0	1	4
MSTRG.13667	MSTRG.13667	ENST00000590869.1	19	7	5	8	13	13	4	8	20	13	16	13	2	5	3
MSTRG.22904		ENST00000476972.6	6	5	2	7	7	5	4	5	7	11	3	2	0	5	2
ENSG00000274958.4	ITPK1	ENST00000614271.3	8	11	5	4	7	11	4	10	11	12	4	5	1	8	9
MSTRG.2174	MSTRG.2174	MSTRG.2174.11	3	0	1	4	2	2	4	0	4	7	2	1	0	4	3
MSTRG.2581		ENST00000366993.7	1	0	3	1	2	4	4	3	5	0	6	0	0	3	2
MSTRG.23923	MSTRG.23923	ENST00000661280.2	0	6	5	4	4	21	4	9	10	10	7	12	2	9	9
ENSG00000282228.1	PAM16	ENST00000631739.1	4	2	3	7	6	14	4	11	14	17	18	17	1	17	18
MSTRG.23921	MSTRG.23921	ENST00000368068.8	0	0	2	6	2	4	4	3	2	3	2	4	0	0	0
ENSG00000278718.3	GSDMD	ENST00000631751.1	12	5	5	11	7	8	4	17	31	26	12	8	1	6	5
ENSG00000274958.4	ITPK1	ENST00000626153.2	8	13	5	4	8	13	4	11	11	12	4	7	0	11	9
ENSG00000152894.15	PTPRK	ENST00000368226.9	4	4	2	6	12	3	4	7	7	10	12	4	0	2	6
ENSG00000231247.8	PPP1R18	ENST00000470587.5	2	0	4	5	6	9	4	5	4	5	12	4	1	5	3
MSTRG.9293	MSTRG.9293	ENST00000561288.1	1	0	2	10	3	2	4	0	3	6	3	6	2	2	3
MSTRG.22395	MSTRG.22395	ENST00000508363.5	13	9	4	2	3	4	4	3	10	7	7	0	0	3	0
MSTRG.1845		ENST00000698588.1	1	3	0	3	1	0	4	0	2	2	1	1	0	0	0
MSTRG.23891		ENST00000356799.6	3	3	0	9	6	5	4	5	2	6	5	3	0	3	2
MSTRG.23891		ENST00000368314.6	4	3	2	6	2	2	4	4	2	6	3	2	0	3	2
MSTRG.9378	MSTRG.9378	MSTRG.9378.1	0	1	2	1	0	3	4	2	1	0	0	0	0	3	0
MSTRG.23891		ENST00000610153.1	4	3	0	5	6	5	4	0	1	5	3	1	0	4	1
MSTRG.23892	MSTRG.23892	ENST00000531967.5	5	8	4	12	12	12	4	2	8	12	14	12	1	9	5
MSTRG.23892	MSTRG.23892	ENST00000454859.8	6	6	2	13	16	17	4	2	12	16	15	20	3	11	7
ENSG00000282813.1	ARMC10	ENST00000631892.1	1	0	0	2	3	1	4	0	0	4	0	0	1	2	0
MSTRG.23892	MSTRG.23892	ENST00000474289.6	7	8	3	11	13	16	4	3	10	12	14	16	2	10	8
MSTRG.6905		ENST00000546815.6	3	6	0	1	7	7	4	4	2	4	5	0	0	9	5
MSTRG.28686	MSTRG.28686	ENST00000435662.1	8	4	5	15	11	3	4	3	2	8	3	4	0	6	0
MSTRG.28686	MSTRG.28686	MSTRG.28686.9	8	4	4	14	11	12	4	7	3	14	5	6	2	13	1
MSTRG.2567	MSTRG.2567	MSTRG.2567.4	3	0	0	1	0	0	4	5	0	7	0	0	2	1	0
MSTRG.22904		ENST00000380805.6	6	5	3	8	7	5	4	5	7	11	4	2	0	5	2
MSTRG.12685	MSTRG.12685	ENST00000622299.5	10	6	4	10	14	16	4	15	12	24	18	13	3	17	15
MSTRG.1877		ENST00000683666.2	3	2	0	2	0	4	4	2	0	12	5	3	0	5	6
MSTRG.9970	MSTRG.9970	ENST00000711312.1	2	1	2	3	2	4	4	3	3	8	5	2	0	1	8
MSTRG.9970	MSTRG.9970	ENST00000711313.1	1	3	0	4	1	3	4	2	7	7	4	2	0	0	1
MSTRG.7229		ENST00000539248.6	0	0	0	0	0	0	4	2	1	3	1	1	0	0	0
MSTRG.7132	MSTRG.7132	ENST00000437519.5	9	13	8	8	8	4	4	5	4	14	10	9	1	5	6
MSTRG.28708	MSTRG.28708	MSTRG.28708.6	4	1	1	3	5	1	4	1	1	6	4	0	0	0	0
MSTRG.22918	MSTRG.22918	ENST00000644697.1	7	3	0	1	5	1	4	6	8	8	12	2	2	7	4
ENSG00000234495.7	TRIM27	ENST00000437160.6	5	1	1	2	5	4	4	4	8	8	3	1	0	7	5
MSTRG.12686	MSTRG.12686	ENST00000573320.2	2	2	3	10	8	4	4	3	9	10	3	2	0	4	6
ENSG00000282706.1	LINC01043	ENST00000633482.1	0	10	1	0	2	0	4	0	0	0	0	0	0	0	0
MSTRG.1877		ENST00000312210.9	3	2	0	6	0	4	4	2	1	12	5	3	0	5	6
MSTRG.28708	MSTRG.28708	ENST00000630151.3	9	4	2	3	7	3	4	4	3	8	6	2	1	3	0
MSTRG.12686	MSTRG.12686	ENST00000677159.1	2	0	3	6	7	6	4	6	11	17	6	0	1	3	3
MSTRG.2131		ENST00000367912.7	2	1	0	3	0	13	4	0	3	2	0	2	0	0	2
MSTRG.12686	MSTRG.12686	ENST00000678658.1	4	2	3	10	5	6	4	1	8	11	5	3	0	3	4
MSTRG.1868	MSTRG.1868	MSTRG.1868.1	5	0	0	0	0	5	4	7	7	5	2	7	2	7	0
MSTRG.23794	MSTRG.23794	MSTRG.23794.1	4	0	0	17	8	14	4	35	65	72	67	68	12	50	38
MSTRG.23775	MSTRG.23775	ENST00000368877.9	3	6	0	3	4	13	4	6	7	14	12	5	3	6	3
MSTRG.22449		ENST00000402931.5	12	4	2	17	5	6	4	9	10	3	7	4	0	4	6
MSTRG.12689	MSTRG.12689	ENST00000571730.1	3	3	2	4	6	5	4	8	9	6	3	5	0	11	6
ENSG00000273993.4	PTPRK	ENST00000618924.4	4	6	2	6	12	3	4	7	5	10	11	4	0	2	6
ENSG00000275079.3	LPCAT1	ENST00000611696.3	7	0	0	8	4	7	4	2	3	0	0	2	0	2	1
MSTRG.23766		ENST00000512821.5	1	2	2	0	0	2	4	1	1	8	2	0	0	3	0
ENSG00000275079.3	LPCAT1	ENST00000626080.1	7	1	0	8	2	7	4	2	3	0	1	2	1	2	0
ENSG00000276482.3	SLC12A7	ENST00000611005.3	6	5	1	4	6	8	4	1	2	9	1	1	0	3	1
MSTRG.13655	MSTRG.13655	ENST00000706692.1	0	0	2	4	2	5	4	18	9	21	7	15	2	13	11
MSTRG.22918	MSTRG.22918	ENST00000642543.1	1	0	0	2	0	1	4	3	7	0	12	2	0	4	6
ENSG00000227129.6	NEU1	ENST00000464056.5	1	1	1	5	1	1	4	2	4	4	3	3	0	0	0
MSTRG.22451		ENST00000394886.7	2	1	5	9	4	1	4	2	3	7	7	3	0	5	1
MSTRG.28709	MSTRG.28709	ENST00000683627.1	9	4	4	4	0	1	4	0	8	7	3	1	0	4	4
ENSG00000228628.8	ATF6B	ENST00000476416.1	0	4	4	13	0	5	4	6	12	7	8	6	2	8	14
MSTRG.22449		ENST00000454473.5	13	4	2	17	5	7	4	9	10	3	6	2	0	4	6
MSTRG.22449		ENST00000418329.5	11	4	2	17	6	7	4	9	11	3	6	2	0	4	6
MSTRG.7170	MSTRG.7170	ENST00000324038.6	10	8	2	10	6	9	4	1	0	0	0	0	0	0	0
MSTRG.28709	MSTRG.28709	MSTRG.28709.1	3	5	0	4	3	1	4	1	5	2	8	5	0	1	0
MSTRG.5		ENST00000424832.6	0	3	0	5	7	3	4	0	0	0	0	0	0	0	0
MSTRG.2131		ENST00000367911.3	2	0	1	2	0	13	4	1	2	1	0	2	0	0	2
MSTRG.9970	MSTRG.9970	ENST00000403747.7	3	1	2	5	4	8	4	6	7	8	5	3	2	3	7
MSTRG.22449		ENST00000230901.9	10	4	2	16	6	7	4	10	12	3	7	4	0	3	7
ENSG00000226225.6	RPS18	ENST00000482698.1	24	13	5	8	12	8	4	7	11	16	5	8	3	6	4
MSTRG.1857	MSTRG.1857	ENST00000503241.1	1	4	0	7	4	4	4	2	9	2	4	7	0	1	0
MSTRG.6916		ENST00000699565.1	6	0	0	3	2	8	4	5	6	5	3	1	0	0	1
MSTRG.22429		ENST00000514554.5	2	4	3	10	4	5	4	0	0	0	0	2	0	3	0
ENSG00000236222.8	WDR46	ENST00000481795.5	3	5	5	6	10	10	4	4	5	6	2	1	0	0	2
ENSG00000241779.6	RPP21	ENST00000471153.5	2	1	1	1	3	0	4	0	0	3	1	0	0	4	1
MSTRG.22429		ENST00000506699.5	0	3	3	10	5	8	4	0	0	0	0	3	0	2	0
MSTRG.22429		ENST00000442011.7	2	3	3	7	6	8	4	0	0	0	0	2	0	3	0
MSTRG.2563	MSTRG.2563	ENST00000367029.5	2	2	7	5	3	4	4	0	0	5	0	0	0	0	2
MSTRG.9970	MSTRG.9970	ENST00000711322.1	2	2	2	4	4	4	4	4	9	16	5	6	0	3	5
MSTRG.2563	MSTRG.2563	MSTRG.2563.2	2	2	6	2	3	3	4	0	0	0	0	0	0	0	2
MSTRG.9117		ENST00000598619.1	21	5	6	6	5	5	4	5	6	6	6	4	0	3	2
MSTRG.2130		ENST00000491263.1	9	4	7	10	0	2	4	3	7	6	4	5	0	3	0
MSTRG.28693		ENST00000485324.1	4	2	2	8	0	0	4	6	5	2	8	2	0	2	2
ENSG00000241779.6	RPP21	ENST00000427637.2	3	3	0	11	4	14	4	9	13	12	11	19	3	15	5
MSTRG.2567	MSTRG.2567	MSTRG.2567.2	3	0	0	0	2	5	4	6	4	7	3	0	2	2	0
ENSG00000236222.8	WDR46	ENST00000477482.5	2	1	0	2	2	4	4	2	0	1	1	0	0	0	2
ENSG00000231115.3	RING1	ENST00000472412.1	2	2	3	4	6	3	4	2	2	8	2	4	0	0	1
MSTRG.23795	MSTRG.23795	MSTRG.23795.26	1	1	4	7	3	21	4	3	7	9	7	8	0	12	5
MSTRG.7175	MSTRG.7175	MSTRG.7175.16	20	12	4	9	12	2	4	6	13	11	7	5	1	7	2
ENSG00000241779.6	RPP21	ENST00000550581.3	1	2	0	0	2	2	4	3	3	4	0	0	0	0	0
MSTRG.22449		ENST00000441656.5	12	4	2	16	6	5	4	8	11	3	4	2	0	3	6
MSTRG.22449		ENST00000472478.6	10	5	2	17	5	6	4	8	10	3	5	4	0	2	4
MSTRG.5		ENST00000494158.5	2	4	1	3	6	0	4	0	0	0	0	0	0	0	0
MSTRG.2131		ENST00000367910.5	2	0	0	2	0	13	4	0	2	0	0	2	0	0	2
MSTRG.2130		ENST00000421743.6	9	4	9	11	0	5	4	6	9	6	5	5	0	3	0
MSTRG.22429		ENST00000504411.1	2	3	2	9	7	6	4	0	0	0	0	2	0	2	0
MSTRG.23803	MSTRG.23803	MSTRG.23803.4	2	5	0	5	5	11	4	7	19	22	13	14	0	13	11
MSTRG.7170	MSTRG.7170	ENST00000546355.4	10	8	2	10	6	9	4	0	0	0	0	0	0	0	0
MSTRG.13336	MSTRG.13336	ENST00000264819.7	0	6	2	4	8	0	4	5	4	0	6	2	0	8	4
MSTRG.2130		ENST00000367908.8	9	4	7	5	0	1	4	4	7	6	2	4	0	3	0
MSTRG.22429		ENST00000503087.1	2	4	2	9	6	7	4	0	0	0	0	2	0	2	0
MSTRG.2130		ENST00000367909.11	9	4	9	11	0	5	4	6	9	6	5	5	1	3	0
MSTRG.22850	MSTRG.22850	ENST00000481811.5	3	0	0	2	2	0	4	3	0	6	3	2	0	3	3
MSTRG.23803	MSTRG.23803	MSTRG.23803.5	2	5	0	5	5	11	4	7	19	22	13	14	0	13	11
MSTRG.12653	MSTRG.12653	ENST00000522751.5	1	3	3	0	5	0	4	0	5	2	3	0	0	1	5
MSTRG.2581		ENST00000366992.7	0	1	3	0	2	4	4	3	5	0	6	0	0	3	2
MSTRG.6900		ENST00000552790.5	4	4	3	3	4	3	4	6	3	3	2	0	0	0	4
ENSG00000292204.1	GPKOW	ENST00000710028.1	5	5	3	5	7	7	4	8	3	14	13	5	0	5	6
ENSG00000229300.9	SNHG32	ENST00000433697.5	3	2	2	10	3	3	4	3	8	8	8	6	1	10	2
ENSG00000292217.1	TFE3	ENST00000710095.1	3	2	5	5	4	17	4	9	18	11	13	4	3	8	7
ENSG00000143199.18	ADCY10	ENST00000367848.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000292217.1	TFE3	ENST00000710096.1	3	2	5	5	4	17	4	9	18	11	13	4	3	8	7
MSTRG.23987		ENST00000626459.2	2	4	4	0	2	4	4	4	3	5	4	1	0	0	0
MSTRG.23987		ENST00000445570.5	2	3	3	2	3	5	4	3	2	5	5	0	0	2	0
ENSG00000143199.18	ADCY10	ENST00000485964.5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
MSTRG.22336		ENST00000639899.1	3	2	3	0	0	0	4	0	7	6	4	0	0	0	2
MSTRG.22355	MSTRG.22355	MSTRG.22355.4	2	1	0	8	9	14	4	12	15	15	17	21	5	15	4
MSTRG.12609	MSTRG.12609	ENST00000586613.1	2	2	0	0	0	1	4	0	4	2	0	0	0	0	0
MSTRG.22336		ENST00000638452.2	3	0	4	0	0	0	4	1	7	6	4	0	1	0	0
MSTRG.9597	MSTRG.9597	ENST00000687293.1	9	2	8	15	10	25	4	21	25	29	18	15	3	23	14
MSTRG.24019		ENST00000230173.10	8	11	4	9	10	11	4	32	46	32	31	19	6	32	19
MSTRG.22336		ENST00000378953.8	1	1	0	9	0	11	4	2	10	7	3	6	2	10	4
MSTRG.24019		ENST00000367608.6	9	11	4	9	10	11	4	32	45	32	31	19	6	31	19
MSTRG.24019		ENST00000296932.13	9	11	3	9	9	10	4	32	46	32	31	19	6	32	19
ENSG00000229300.9	SNHG32	ENST00000450610.6	8	6	5	25	23	48	4	34	60	59	44	33	8	47	36
MSTRG.9355	MSTRG.9355	MSTRG.9355.17	3	2	2	9	6	14	4	13	20	20	12	14	0	16	11
MSTRG.9355	MSTRG.9355	MSTRG.9355.18	0	2	5	4	6	8	4	10	9	19	15	11	0	6	9
MSTRG.7198	MSTRG.7198	ENST00000535090.5	4	2	3	5	4	6	4	1	8	12	6	4	0	8	3
MSTRG.12621		ENST00000589768.6	1	5	2	4	3	8	4	4	5	8	0	6	0	0	3
MSTRG.2145	MSTRG.2145	ENST00000479872.5	8	6	3	6	9	9	4	2	2	7	2	2	0	11	4
MSTRG.9995		ENST00000567271.1	3	3	3	12	2	7	4	10	10	8	12	10	0	7	17
MSTRG.7222	MSTRG.7222	ENST00000687190.1	3	5	0	2	2	1	4	8	13	6	6	4	1	2	1
ENSG00000275214.4	IFI27	ENST00000626577.1	2	1	0	11	8	13	4	21	21	27	18	36	6	30	29
MSTRG.9995		ENST00000563498.1	3	4	3	11	4	7	4	12	15	11	13	10	0	8	20
MSTRG.7218	MSTRG.7218	MSTRG.7218.14	19	5	6	20	8	15	4	12	15	15	15	0	3	16	6
ENSG00000292208.1	PQBP1	ENST00000710046.1	7	3	3	9	6	10	4	6	17	12	9	8	1	13	7
MSTRG.7218	MSTRG.7218	MSTRG.7218.10	19	5	6	18	9	15	4	9	18	14	16	3	3	19	6
MSTRG.2157	MSTRG.2157	ENST00000271411.8	4	0	2	4	0	2	4	4	5	5	0	0	0	0	0
MSTRG.2620		ENST00000366934.3	1	3	2	7	7	1	4	3	2	3	2	3	1	1	0
ENSG00000242726.6	RPP21	ENST00000422720.2	2	3	2	12	5	14	4	9	15	14	9	20	3	15	6
MSTRG.6900		ENST00000008527.10	4	4	3	3	6	3	4	6	3	3	2	2	0	0	5
MSTRG.2157	MSTRG.2157	ENST00000429375.6	4	2	0	4	0	2	4	6	4	1	0	0	0	1	0
MSTRG.22351		ENST00000628061.1	1	1	7	3	1	1	4	0	1	3	0	0	0	0	0
MSTRG.24019		ENST00000367609.8	9	11	3	9	9	10	4	32	45	32	31	19	6	31	19
ENSG00000229300.9	SNHG32	ENST00000414434.6	4	3	2	14	8	42	4	16	34	43	43	31	1	33	17
MSTRG.24021	MSTRG.24021	ENST00000646199.1	3	4	4	7	8	13	4	9	5	15	4	4	4	4	5
MSTRG.8992	MSTRG.8992	ENST00000448395.6	9	4	1	7	7	13	4	3	5	12	7	4	1	4	2
ENSG00000275779.4	NTAN1	ENST00000631717.1	13	10	4	8	12	8	4	8	18	15	14	6	3	3	7
MSTRG.2157	MSTRG.2157	ENST00000443275.2	4	2	2	2	0	1	4	6	3	2	0	0	0	1	0
MSTRG.22347	MSTRG.22347	MSTRG.22347.2	2	0	2	6	7	5	4	1	9	4	0	8	0	4	0
MSTRG.2	MSTRG.2	MSTRG.2.4	0	0	0	8	8	6	4	2	2	0	3	3	0	1	0
MSTRG.8992	MSTRG.8992	ENST00000416151.6	5	3	1	9	5	23	4	7	6	13	8	5	1	7	5
MSTRG.22347	MSTRG.22347	MSTRG.22347.1	2	0	2	6	7	5	4	0	11	6	0	8	0	4	0
ENSG00000275498.5	PDXDC1	ENST00000618389.4	5	3	8	6	4	2	4	10	9	3	6	6	0	7	3
MSTRG.63		ENST00000376289.6	1	2	2	8	1	5	4	6	3	9	8	9	0	5	2
ENSG00000206455.8	TCF19	ENST00000400401.7	0	4	3	1	5	1	4	2	6	4	1	2	0	0	1
MSTRG.13366	MSTRG.13366	MSTRG.13366.1	2	4	1	3	5	1	4	2	2	1	6	3	0	4	8
MSTRG.2168	MSTRG.2168	ENST00000403379.3	2	0	0	0	0	3	4	3	0	5	2	2	0	4	2
MSTRG.2	MSTRG.2	MSTRG.2.3	0	0	0	8	9	9	4	2	2	0	3	3	0	0	1
MSTRG.9146	MSTRG.9146	ENST00000388901.10	19	14	16	16	16	13	4	16	17	29	12	10	5	9	13
MSTRG.66	MSTRG.66	ENST00000400394.7	3	4	2	11	5	11	4	16	22	34	20	25	5	20	18
ENSG00000143199.18	ADCY10	ENST00000367851.9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
MSTRG.28629		ENST00000652457.1	9	0	2	6	3	1	4	0	6	3	0	0	0	7	4
ENSG00000275779.4	NTAN1	ENST00000620176.4	14	10	6	19	18	25	4	23	41	33	43	19	5	18	21
ENSG00000292218.1	MAGIX	ENST00000710100.1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
MSTRG.28629		ENST00000651089.1	6	0	1	6	4	2	4	0	4	3	0	0	0	4	4
ENSG00000203624.10	MRPS18B	ENST00000469397.1	1	4	4	1	4	1	4	1	10	4	3	2	0	3	4
MSTRG.12609	MSTRG.12609	MSTRG.12609.4	1	0	2	2	2	0	4	3	1	3	0	3	0	0	0
MSTRG.24021	MSTRG.24021	ENST00000357847.9	2	4	4	7	7	14	4	9	6	14	4	4	4	4	5
MSTRG.24021	MSTRG.24021	ENST00000367596.5	1	2	1	18	18	19	4	9	30	15	17	27	8	14	9
